gender,description,link_color,profileimage,sidebar_color,text,cln_desc,cln_text,saved_image
male,#BrewCrew Want to write about sports the rest of my life. Writer for http://t.co/ZI1v2LKZHR,0084B4,https://pbs.twimg.com/profile_images/507304859943464960/XvP4_0Uy_normal.jpeg,C0DEED,I can guarantee I forgot to do something today and I'm really looking forward to the moment I realize it and hate myself,#brewcrew want to write about sports the rest of my life writer for http://t.co/zi1v2lkzhr,i can guarantee i forgot to do something today and i'm really looking forward to the moment i realize it and hate myself,../img/XvP4_0Uy_normal.jpeg
female,I suck at whatever it is that we're doing here,623A80,https://pbs.twimg.com/profile_images/579355940719190016/axbQ9d4B_normal.jpg,FFFFFF,Custard and supernatural yaaahhs,i suck at whatever it is that we're doing here,custard and supernatural yaaahhs,../img/axbQ9d4B_normal.jpg
male,I am the actual body and blood of Elvis Pressley. I bought all of his records & that means I am Elvis. Retweets not endorsements. #Obsessed and Proud,0084B4,https://pbs.twimg.com/profile_images/427102892814639104/zDh_bEc__normal.jpeg,C0DEED,@TheTributeAct Time to email your friends and get them to participate in this vital poll! You don't want to let that lot win do you?,i am the actual body and blood of elvis pressley i bought all of his records that means i am elvis retweets not endorsements obsessed and proud,@thetributeact time to email your friends and get them to participate in this vital poll you don't want to let that lot win do you?,../img/zDh_bEc__normal.jpeg
male,Somewhere there's a planet with my name on it.,0084B4,https://pbs.twimg.com/profile_images/378800000315081831/55899faedf74d5748d1d3b779865ef9b_normal.png,C0DEED,"Build a Transforming Workbench, Desk, and Storage Unit: If you don???t have a lot of space, you need to make cre... https://t.co/ONWXiahydB",somewhere there's a planet with my name on it.,build a transforming workbench desk and storage unit if you don???t have a lot of space you need to make cre.. https://t.co/onwxiahydb,../img/55899faedf74d5748d1d3b779865ef9b_normal.png
male,"I make games as a hobby.
Also Art, Noise, and Wine cellars.",CC3366,https://pbs.twimg.com/profile_images/1496771974/target_normal.png,DBE9ED,Listening to @miracleofsound's songs on youtube. Got as far as Gr??inne Mhaol before I had to drop everything and subscribe.,i make games as a hobby also art noise and wine cellars.,listening to miracleofsound's songs on youtube got as far as gr??inne mhaol before i had to drop everything and subscribe.,../img/target_normal.png
female,Retired Data Analyst,1F98C7,https://pbs.twimg.com/profile_images/378800000221008300/fcec7f3a23ea535ebed5e99cc216afa8_normal.jpeg,C6E2EE,"@davestopera @BuzzFeed If we can't eat bacon/ham, candy corn is out with the coloring, sugar and whatever else is in it.",retired data analyst,@davestopera buzzfeed if we can't eat bacon/ham candy corn is out with the coloring sugar and whatever else is in it.,../img/fcec7f3a23ea535ebed5e99cc216afa8_normal.jpeg
male,"Washington Redskins fanatic, hack golfer, Criminal Defense Attorney, husband, and co-creator of my son Harrison",0084B4,https://pbs.twimg.com/profile_images/1608641385/bwfulk_normal.jpg,C0DEED,"Recycling your ""dumb"" thermostat is free and easy. Learn more from @ecobee. - https://t.co/3XWGnix2r3",washington redskins fanatic hack golfer criminal defense attorney husband and co-creator of my son harrison,recycling your dumb thermostat is free and easy learn more from ecobee https://t.co/3xwgnix2r3,../img/bwfulk_normal.jpg
male,A humble porter at Holby City ED! Step-brother to nurse Robyn and engaged to a consultant,0084B4,https://pbs.twimg.com/profile_images/627596918777114625/qxLbwekI_normal.jpg,C0DEED,@_MissZoe_Hanna *kisses your head and holds hand over yours*,a humble porter at holby city ed step-brother to nurse robyn and engaged to a consultant,@_misszoe_hanna kisses your head and holds hand over yours*,../img/qxLbwekI_normal.jpg
female,@WIRED News and Opinion Editor. Writer. Gesticulator.,1E7575,https://pbs.twimg.com/profile_images/614949197138276353/vAFwtVhc_normal.png,FFFFFF,@HalpernAlex it's a miracle I heard about the report at all. I read it while doing laundry after Hux peed all over me and couch.,@wired news and opinion editor writer gesticulator.,@halpernalex it's a miracle i heard about the report at all i read it while doing laundry after hux peed all over me and couch.,../img/vAFwtVhc_normal.png
female,"Katie, wife to @thetickspn and mom to Jack and Moira. I'm sorta crunchy. I bitch often, brag about my awesome kids, and sometimes talk about sex.",D02B55,https://pbs.twimg.com/profile_images/3689123768/b654f72f8b3b218f4feeca7c36b6004e_normal.jpeg,829D5E,@meaaaganbs me too! We have been living there without hot water for 2 weeks and finally had the gas connected today. But no dice _???,katie wife to thetickspn and mom to jack and moira i'm sorta crunchy i bitch often brag about my awesome kids and sometimes talk about sex.,@meaaaganbs me too we have been living there without hot water for 2 weeks and finally had the gas connected today but no dice _???,../img/b654f72f8b3b218f4feeca7c36b6004e_normal.jpeg
female,"Amateur baker, keen traveller, adventurer and wine lover x",0084B4,https://pbs.twimg.com/profile_images/643888354887647232/V13AVfYZ_normal.jpg,C0DEED,I've entered the ??169 Black Diamond Knife Block &amp; Knife Collection Giveaway at @foodiequine blog. Enter and #win at https://t.co/rmwrLCZsQl,amateur baker keen traveller adventurer and wine lover x,i've entered the ?169 black diamond knife block amp knife collection giveaway at foodiequine blog enter and win at https://t.co/rmwrlczsql,../img/V13AVfYZ_normal.jpg
male,"Working in software, openly gay and friendly person but willing to talk about anything.",0084B4,https://pbs.twimg.com/profile_images/648217495501938688/4g3tIYyT_normal.jpg,C0DEED,Just seen the Guinness advert and got to say I am so happy to see it. #changeishappening #LGBT #guinness #longwaytogo #betteruk,working in software openly gay and friendly person but willing to talk about anything.,just seen the guinness advert and got to say i am so happy to see it changeishappening lgbt guinness longwaytogo betteruk,../img/4g3tIYyT_normal.jpg
male,sometimes i say stuff,0084B4,https://pbs.twimg.com/profile_images/654488188753440768/66whfLpE_normal.jpg,C0DEED,@alexmoore81 no the military is dif we give up some rights so we can protect others...cowards like you just roll over and spread legs,sometimes i say stuff,@alexmoore81 no the military is dif we give up some rights so we can protect others...cowards like you just roll over and spread legs,../img/66whfLpE_normal.jpg
male,"never be ashamed of a scar, it just means you were stronger than whatever tried to hurt you",0084B4,https://pbs.twimg.com/profile_images/555072869097807872/Zac-_9ry_normal.jpeg,C0DEED,"Hit 2 mailboxes, a fence, a tree and flipped the car, somehow me and??_ https://t.co/AJKiRdc0Xs",never be ashamed of a scar it just means you were stronger than whatever tried to hurt you,hit 2 mailboxes a fence a tree and flipped the car somehow me and??_ https://t.co/ajkirdc0xs,../img/Zac-_9ry_normal.jpeg
male,"Adoption in the news. Like FB pages Adoption News & Events, All Together Now Adoption, Stop Rehoming and NYS Citizens' Coalition for Children",0084B4,https://pbs.twimg.com/profile_images/560088548897210368/a7QYaiKe_normal.jpeg,C0DEED,Mirah Riben on 'Fair Adoption Laws' and first mothers @PriscillaStoneS @AdoptAuthor @AstridBeeMom  https://t.co/thcCJ2cLCs,adoption in the news like fb pages adoption news events all together now adoption stop rehoming and nys citizens coalition for children,mirah riben on fair adoption laws and first mothers priscillastones adoptauthor astridbeemom https://t.co/thccj2clcs,../img/a7QYaiKe_normal.jpeg
male,Events Manager. Anything is possible. Dream Big.,0084B4,https://pbs.twimg.com/profile_images/3161190563/7318604d4e9d5c98d8541dc0c3a14c10_normal.jpeg,FFFFFF,"Join our guestlist for free entry and drinks tonight, guys!",events manager anything is possible dream big.,join our guestlist for free entry and drinks tonight guys!,../img/7318604d4e9d5c98d8541dc0c3a14c10_normal.jpeg
female,"#Gameuse depuis la SNES, je suis accro au #cinema, #BD, #Mangas, #Retro Gaming, #s??ries. Pour faire simple, je suis une #FashionGeek :)",D21B5D,https://pbs.twimg.com/profile_images/564104744889622528/3V13f0jA_normal.jpeg,FFFFFF,@worldwide31 Yes wait and see ^^,#gameuse depuis la snes je suis accro au cinema bd mangas retro gaming s??ries pour faire simple je suis une fashiongeek ),@worldwide31 yes wait and see ^,../img/3V13f0jA_normal.jpeg
female,Young reference and instruction librarian who loves video games and alternative music.,A84CDE,https://pbs.twimg.com/profile_images/657248169038712832/VQel0JZS_normal.jpg,C0DEED,4 scientifically proven ways becoming a committed reader can change your life https://t.co/ldf6oN6pCr by @michaelgrothaus via @FastCompany /,young reference and instruction librarian who loves video games and alternative music.,4 scientifically proven ways becoming a committed reader can change your life https://t.co/ldf6on6pcr by michaelgrothaus via fastcompany ,../img/VQel0JZS_normal.jpg
female,"Mum of two, train track expert, awesome tent maker, blogger and reviewer with a love for life. #Blogger #PRFriendly",0084B4,https://pbs.twimg.com/profile_images/524135079480549376/hFsZWpNc_normal.jpeg,C0DEED,I have entered for a chance to #WIN Topsy and Tim Christmas Eve DVD @AbbeyKids @reimerandruby #giveaway #competition https://t.co/bnV4rKSt1p,mum of two train track expert awesome tent maker blogger and reviewer with a love for life blogger prfriendly,i have entered for a chance to win topsy and tim christmas eve dvd abbeykids reimerandruby giveaway competition https://t.co/bnv4rkst1p,../img/hFsZWpNc_normal.jpeg
male,"Chilli Sauce Collector, One time Chilli Farmer, Former Editor of Chilefoundry, Prolific Sleepwalker, Husband, Father......My views are my own",0084B4,https://pbs.twimg.com/profile_images/1492113805/twitter_avatar_normal.jpg,C0DEED,"theres been a lot of negativity in the chilli growers on Facebook and I wanted to try and do something positive, good karma, pay it forward",chilli sauce collector one time chilli farmer former editor of chilefoundry prolific sleepwalker husband father......my views are my own,theres been a lot of negativity in the chilli growers on facebook and i wanted to try and do something positive good karma pay it forward,../img/twitter_avatar_normal.jpg
male,"Entrepreneur, Author,
Host of ZENcommuter on iTunes and Stitcher.  
Your peace of mind is my mission.  

Fear is the enemy, let's knock it out together!",990000,https://pbs.twimg.com/profile_images/378800000151081978/6fd71b8e7efdf806f95e8077911cb0d3_normal.jpeg,FFFFFF,"There are memorable people in your life, and there were in your past too.  Today's question helps you remember. https://t.co/JBxpVFwA1f",entrepreneur author host of zencommuter on itunes and stitcher your peace of mind is my mission fear is the enemy let's knock it out together!,there are memorable people in your life and there were in your past too today's question helps you remember https://t.co/jbxpvfwa1f,../img/6fd71b8e7efdf806f95e8077911cb0d3_normal.jpeg
male,Just a typical 22 year old with a dumb job and a home of my own. A huge flirt and heartbreaker. ||18+||Gay||flirt,0084B4,https://pbs.twimg.com/profile_images/658216568845934593/GZj_mb3W_normal.jpg,C0DEED,"@TorturedSpecies {the boy watched the male for a moment then smiled and left him to have his privacy, humming as he picked up the males -",just a typical 22 year old with a dumb job and a home of my own a huge flirt and heartbreaker |18+||gay||flirt,@torturedspecies the boy watched the male for a moment then smiled and left him to have his privacy humming as he picked up the males ,../img/GZj_mb3W_normal.jpg
male,peter k/8 WINNING BLACKJACK APPROACH....scroll down to my 1st tweet through to tweet #70...my GRIND FREE WINNING APPROACH is fully explained/no fuss no muss....,0084B4,https://pbs.twimg.com/profile_images/601442703952379904/2NARdu5Y_normal.jpg,C0DEED,"Growing and engaging with the right tweeps - gained 42 new followers in the past day, courtesy https://t.co/Bk523RrIaz",peter k/8 winning blackjack approach....scroll down to my 1st tweet through to tweet 70...my grind free winning approach is fully explained/no fuss no muss....,growing and engaging with the right tweeps gained 42 new followers in the past day courtesy https://t.co/bk523rriaz,../img/2NARdu5Y_normal.jpg
male,Follow if ur pooping rn.,0084B4,https://pbs.twimg.com/profile_images/532320334482268160/gFF0ovJu_normal.jpeg,C0DEED,Sometimes I get real wild and binge-sign a bunch of petitions.,follow if ur pooping rn.,sometimes i get real wild and binge-sign a bunch of petitions.,../img/gFF0ovJu_normal.jpeg
male,Member of Faculty- interests in Criminal law and human rights. And other stuff. http://t.co/dGP6HaFwcj,0084B4,https://pbs.twimg.com/profile_images/382960377/P6080008_normal.JPG,C0DEED,"https://t.co/FGNMYCc1lk

Jurors and Facebook: just don???t do it. At all. For any reason??_",member of faculty interests in criminal law and human rights and other stuff http://t.co/dgp6hafwcj,https://t.co/fgnmycc1lk jurors and facebook just don???t do it at all for any reason??_,../img/P6080008_normal.JPG
male,Contestant: The Great British Bake Off Series 4 #GBBO #esurient,2FC2EF,https://pbs.twimg.com/profile_images/591319598940737537/_5cXP63L_normal.jpg,FFFFFF,@CanYouFlyBobby @GreenClouds4 @owolade14 ah I thought you were arguing the reverse and being wrong again,contestant the great british bake off series 4 gbbo esurient,@canyouflybobby greenclouds4 owolade14 ah i thought you were arguing the reverse and being wrong again,../img/_5cXP63L_normal.jpg
